0	0
1.46600000000000	0
2.93200000000000	0
4.39800000000000	0
5.86400000000000	0
7.33000000000000	0
8.79600000000000	0
0.733000000000000	1.42857142857143
2.19900000000000	1.42857142857143
3.66500000000000	1.42857142857143
5.13100000000000	1.42857142857143
6.59700000000000	1.42857142857143
8.06300000000000	1.42857142857143
0	2.85714285714286
1.46600000000000	2.85714285714286
2.93200000000000	2.85714285714286
4.39800000000000	2.85714285714286
5.86400000000000	2.85714285714286
7.33000000000000	2.85714285714286
8.79600000000000	2.85714285714286
0.733000000000000	4.28571428571429
2.19900000000000	4.28571428571429
3.66500000000000	4.28571428571429
5.13100000000000	4.28571428571429
6.59700000000000	4.28571428571429
8.06300000000000	4.28571428571429
0	5.71428571428571
1.46600000000000	5.71428571428571
2.93200000000000	5.71428571428571
4.39800000000000	5.71428571428571
5.86400000000000	5.71428571428571
7.33000000000000	5.71428571428571
8.79600000000000	5.71428571428571
0.733000000000000	7.14285714285714
2.19900000000000	7.14285714285714
3.66500000000000	7.14285714285714
5.13100000000000	7.14285714285714
6.59700000000000	7.14285714285714
8.06300000000000	7.14285714285714
0	8.57142857142857
1.46600000000000	8.57142857142857
2.93200000000000	8.57142857142857
4.39800000000000	8.57142857142857
5.86400000000000	8.57142857142857
7.33000000000000	8.57142857142857
8.79600000000000	8.57142857142857
0.733000000000000	10
2.19900000000000	10
3.66500000000000	10
5.13100000000000	10
6.59700000000000	10
8.06300000000000	10
1.5
