0	0
1.46600000000000	0.158978186623441
2.93200000000000	0
4.39800000000000	0.158978186623441
5.86400000000000	0
7.33000000000000	0.158978186623441
8.79600000000000	0
0.733000000000000	1.58754961519487
2.19900000000000	1.26959324194799
3.66500000000000	1.58754961519487
5.13100000000000	1.26959324194799
6.59700000000000	1.58754961519487
8.06300000000000	1.26959324194799
0	3.01612104376630
1.46600000000000	2.69816467051942
2.93200000000000	3.01612104376630
4.39800000000000	2.69816467051942
5.86400000000000	3.01612104376630
7.33000000000000	2.69816467051942
8.79600000000000	3.01612104376630
0.733000000000000	4.12673609909084
2.19900000000000	4.44469247233773
3.66500000000000	4.12673609909084
5.13100000000000	4.44469247233773
6.59700000000000	4.12673609909084
8.06300000000000	4.44469247233773
0	5.55530752766227
1.46600000000000	5.87326390090915
2.93200000000000	5.55530752766227
4.39800000000000	5.87326390090915
5.86400000000000	5.55530752766227
7.33000000000000	5.87326390090915
8.79600000000000	5.55530752766227
0.733000000000000	7.30183532948058
2.19900000000000	6.98387895623370
3.66500000000000	7.30183532948058
5.13100000000000	6.98387895623370
6.59700000000000	7.30183532948058
8.06300000000000	6.98387895623370
0	8.73040675805201
1.46600000000000	8.41245038480513
2.93200000000000	8.73040675805201
4.39800000000000	8.41245038480513
5.86400000000000	8.73040675805201
7.33000000000000	8.41245038480513
8.79600000000000	8.73040675805201
0.733000000000000	10
2.19900000000000	9.84102181337656
3.66500000000000	10
5.13100000000000	9.84102181337656
6.59700000000000	10
8.06300000000000	9.84102181337656
